,Year,Population,Country,GDP per capita (OWiD),"Government Expenditure (IMF, Wiki, Statistica)",Region,Subregion
3834,1900,33332371.0,Italy,3264.0,16.79464,Europe,Southern Europe
3835,1901,33571430.0,Italy,3317.0,16.40171,Europe,Southern Europe
3836,1902,33827207.0,Italy,3371.0,17.09959,Europe,Southern Europe
3837,1903,34099919.0,Italy,3402.0,16.06125,Europe,Southern Europe
3838,1904,34374827.0,Italy,3461.0,16.22818,Europe,Southern Europe
3839,1905,34651950.0,Italy,3532.0,18.36997,Europe,Southern Europe
3840,1906,34931305.0,Italy,3652.0,16.57928,Europe,Southern Europe
3841,1907,35212911.0,Italy,3716.0,14.01621,Europe,Southern Europe
3842,1908,35496784.0,Italy,3795.0,16.26949,Europe,Southern Europe
3843,1909,35739219.0,Italy,3826.0,15.30465,Europe,Southern Europe
3844,1910,35939804.0,Italy,3829.0,16.52421,Europe,Southern Europe
3845,1911,36098124.0,Italy,3870.0,15.89085,Europe,Southern Europe
3846,1912,36213760.0,Italy,3875.0,16.1791,Europe,Southern Europe
3847,1913,36286291.0,Italy,4057.0,15.44095,Europe,Southern Europe
3848,1914,36358965.0,Italy,3835.0,26.13259,Europe,Southern Europe
3849,1915,36431783.0,Italy,3642.0,39.93779,Europe,Southern Europe
3850,1916,36504744.0,Italy,3942.0,41.94165,Europe,Southern Europe
3851,1917,36577850.0,Italy,3955.0,43.73682,Europe,Southern Europe
3852,1918,36659635.0,Italy,3856.0,39.28714,Europe,Southern Europe
3853,1919,36789373.0,Italy,3701.0,29.6062,Europe,Southern Europe
3854,1920,36967588.0,Italy,3789.0,22.63695,Europe,Southern Europe
3855,1921,37194808.0,Italy,3660.0,25.6376,Europe,Southern Europe
3856,1922,37471567.0,Italy,3928.0,37.00185,Europe,Southern Europe
3857,1923,37798403.0,Italy,4248.0,26.67462,Europe,Southern Europe
3858,1924,38128090.0,Italy,4324.0,18.18049,Europe,Southern Europe
3859,1925,38460652.0,Italy,4580.0,13.77374,Europe,Southern Europe
3860,1926,38796116.0,Italy,4576.0,13.87575,Europe,Southern Europe
3861,1927,39134505.0,Italy,4454.0,17.22765,Europe,Southern Europe
3862,1928,39475845.0,Italy,4693.0,18.78458,Europe,Southern Europe
3863,1929,39817412.0,Italy,4889.0,15.62222,Europe,Southern Europe
3864,1930,40159184.0,Italy,4631.0,17.30192,Europe,Southern Europe
3865,1931,40501139.0,Italy,4538.0,20.02762,Europe,Southern Europe
3866,1932,40843255.0,Italy,4602.0,20.78078,Europe,Southern Europe
3867,1933,41185511.0,Italy,4514.0,25.07254,Europe,Southern Europe
3868,1934,41530635.0,Italy,4466.0,21.40648,Europe,Southern Europe
3869,1935,41878651.0,Italy,4670.0,28.01069,Europe,Southern Europe
3870,1936,42229584.0,Italy,4471.0,28.44934,Europe,Southern Europe
3871,1937,42583457.0,Italy,4879.0,24.816,Europe,Southern Europe
3872,1938,42940295.0,Italy,4981.0,23.94435,Europe,Southern Europe
3873,1939,43279914.0,Italy,5246.0,27.44127,Europe,Southern Europe
3874,1940,43602046.0,Italy,5099.0,41.25741,Europe,Southern Europe
3875,1941,43906421.0,Italy,4967.0,43.0398,Europe,Southern Europe
3876,1942,44192767.0,Italy,4661.0,44.6777,Europe,Southern Europe
3877,1943,44460808.0,Italy,3931.0,26.341561,Europe,Southern Europe
3878,1944,44730474.0,Italy,3162.0,43.69066,Europe,Southern Europe
3879,1945,45001776.0,Italy,2831.0,28.227073,Europe,Southern Europe
3880,1946,45274723.0,Italy,3805.0,23.89914,Europe,Southern Europe
3881,1947,45549326.0,Italy,4498.0,18.541509,Europe,Southern Europe
3882,1948,45825595.0,Italy,4814.0,17.680759,Europe,Southern Europe
3883,1949,46106450.0,Italy,5188.0,17.98168,Europe,Southern Europe
3884,1950,46391944.0,Italy,5582.0,18.31499,Europe,Southern Europe
3885,1951,46750764.0,Italy,5958.0,20.08627,Europe,Southern Europe
3886,1952,47016488.0,Italy,6371.0,21.15568,Europe,Southern Europe
3887,1953,47412148.0,Italy,6790.0,17.7862,Europe,Southern Europe
3888,1954,47833768.0,Italy,7092.0,17.541805,Europe,Southern Europe
3889,1955,48130728.0,Italy,7453.0,18.62559,Europe,Southern Europe
3890,1956,48403440.0,Italy,7745.0,17.56217,Europe,Southern Europe
3891,1957,48660256.0,Italy,8158.0,17.32889,Europe,Southern Europe
3892,1958,48930472.0,Italy,8544.0,17.74293,Europe,Southern Europe
3893,1959,49224672.0,Italy,9011.0,19.40384,Europe,Southern Europe
3894,1960,49517708.0,Italy,9430.0,17.58477,Europe,Southern Europe
3895,1961,49812724.0,Italy,10158.0,18.30433,Europe,Southern Europe
3896,1962,50162244.0,Italy,10882.0,18.461323,Europe,Southern Europe
3897,1963,50555128.0,Italy,11576.0,17.497044,Europe,Southern Europe
3898,1964,50997780.0,Italy,11934.0,18.552848,Europe,Southern Europe
3899,1965,51452860.0,Italy,12111.0,19.25671,Europe,Southern Europe
3900,1966,51882568.0,Italy,12659.0,19.812041,Europe,Southern Europe
3901,1967,52294440.0,Italy,13476.0,18.706768,Europe,Southern Europe
3902,1968,52661072.0,Italy,14513.0,33.83943,Europe,Southern Europe
3903,1969,53001508.0,Italy,15248.0,33.33845,Europe,Southern Europe
3904,1970,53324036.0,Italy,15492.0,33.64582,Europe,Southern Europe
3905,1971,53636100.0,Italy,15683.0,35.89636,Europe,Southern Europe
3906,1972,53995428.0,Italy,16035.0,38.06609,Europe,Southern Europe
3907,1973,54379588.0,Italy,16950.0,37.14027,Europe,Southern Europe
3908,1974,54750684.0,Italy,17607.0,37.00412,Europe,Southern Europe
3909,1975,55093992.0,Italy,17123.0,41.97468,Europe,Southern Europe
3910,1976,55388904.0,Italy,18147.0,41.35024,Europe,Southern Europe
3911,1977,55649672.0,Italy,18599.0,42.01236,Europe,Southern Europe
3912,1978,55877016.0,Italy,19230.0,45.05546,Europe,Southern Europe
3913,1979,56070680.0,Italy,20275.0,44.25014,Europe,Southern Europe
3914,1980,56329480.0,Italy,20959.0,45.21273,Europe,Southern Europe
3915,1981,56532908.0,Italy,21041.0,49.69533,Europe,Southern Europe
3916,1982,56585840.0,Italy,21123.0,53.27619,Europe,Southern Europe
3917,1983,56607516.0,Italy,21345.0,56.74146,Europe,Southern Europe
3918,1984,56620236.0,Italy,21868.0,57.5152,Europe,Southern Europe
3919,1985,56636468.0,Italy,22469.0,58.26369,Europe,Southern Europe
3920,1986,56639056.0,Italy,23106.0,59.23429,Europe,Southern Europe
3921,1987,56644528.0,Italy,23824.0,57.67198,Europe,Southern Europe
3922,1988,56670880.0,Italy,24743.0,58.67536,Europe,Southern Europe
3923,1989,56711524.0,Italy,25454.0,60.75697,Europe,Southern Europe
3924,1990,56756560.0,Italy,26003.0,62.945,Europe,Southern Europe
3925,1991,56794488.0,Italy,26570.363,65.2926,Europe,Southern Europe
3926,1992,56833184.0,Italy,26960.611,67.5246,Europe,Southern Europe
3927,1993,56869456.0,Italy,26902.398,68.9273,Europe,Southern Europe
3928,1994,56883820.0,Italy,27668.258,64.8415,Europe,Southern Europe
3929,1995,56885124.0,Italy,28666.352,64.0796,Europe,Southern Europe
3930,1996,56898972.0,Italy,29231.275,63.972,Europe,Southern Europe
3931,1997,56925808.0,Italy,29960.7,59.51678,Europe,Southern Europe
3932,1998,56938736.0,Italy,30649.629,57.38657,Europe,Southern Europe
3933,1999,56945064.0,Italy,31340.48,54.78561,Europe,Southern Europe
3934,2000,56966400.0,Italy,32716.98,52.19633,Europe,Southern Europe
3935,2001,56994992.0,Italy,33511.434,54.0012,Europe,Southern Europe
3936,2002,57107576.0,Italy,33780.055,52.75534,Europe,Southern Europe
3937,2003,57425176.0,Italy,33917.8,53.22301,Europe,Southern Europe
3938,2004,57860664.0,Italy,34472.13,52.30118,Europe,Southern Europe
3939,2005,58199876.0,Italy,34872.125,52.59016,Europe,Southern Europe
3940,2006,58429904.0,Italy,35713.805,53.06065,Europe,Southern Europe
3941,2007,58778480.0,Italy,36310.734,52.57716,Europe,Southern Europe
3942,2008,59224228.0,Italy,35942.938,53.72652,Europe,Southern Europe
3943,2009,59562844.0,Italy,34055.227,56.1497,Europe,Southern Europe
3944,2010,59822452.0,Italy,34765.938,54.67111,Europe,Southern Europe
3945,2011,60025952.0,Italy,35151.0,54.50299,Europe,Southern Europe
3946,2012,60190152.0,Italy,34010.035,50.6,Europe,Southern Europe
3947,2013,60312600.0,Italy,33317.242,51.0,Europe,Southern Europe
3948,2014,60322792.0,Italy,33310.703,50.9,Europe,Southern Europe
3949,2015,60232908.0,Italy,33620.742,50.3,Europe,Southern Europe
3950,2016,60118628.0,Italy,34120.42,49.1,Europe,Southern Europe
3951,2017,60004024.0,Italy,34754.77,48.8,Europe,Southern Europe
3952,2018,59877432.0,Italy,35149.824,48.4,Europe,Southern Europe
3953,2019,59727936.0,Italy,35407.242,48.5,Europe,Southern Europe
3954,2020,59500576.0,Italy,32385.326,57.0,Europe,Southern Europe
3955,2021,59240336.0,Italy,34827.137,57.3,Europe,Southern Europe
3966,2022,59619106.0,Italy,36224.293,56.7,Europe,Southern Europe
3967,1880,36977992.0,Japan,1510.7567551370023,1.081405,Asia,Eastern Asia
3968,1881,37271015.0,Japan,1505.30706159676,1.09505,Asia,Eastern Asia
3969,1882,37580207.0,Japan,1524.3749280419274,1.182887,Asia,Eastern Asia
3970,1883,37905801.0,Japan,1567.9119452148857,1.349403,Asia,Eastern Asia
3971,1884,38234217.0,Japan,1635.9181131156338,1.233288,Asia,Eastern Asia
3972,1885,38565477.0,Japan,1728.6804,0.871961,Asia,Eastern Asia
3973,1886,38899606.0,Japan,1831.8822,1.247075,Asia,Eastern Asia
3974,1887,39236630.0,Japan,1847.5294,1.174682,Asia,Eastern Asia
3975,1888,39576573.0,Japan,1723.5686,1.125994,Asia,Eastern Asia
3976,1889,39928082.0,Japan,1754.5337,0.993267,Asia,Eastern Asia
3977,1890,40291341.0,Japan,1853.5754,0.912869,Asia,Eastern Asia
3978,1891,40666539.0,Japan,1749.7372,0.85424,Asia,Eastern Asia
3979,1892,41053865.0,Japan,1841.7019,0.80848,Asia,Eastern Asia
3980,1893,41453511.0,Japan,1832.4438,0.806742,Asia,Eastern Asia
3981,1894,41857048.0,Japan,2016.4187,1.365737,Asia,Eastern Asia
3982,1895,42264512.0,Japan,2021.8254,1.617176,Asia,Eastern Asia
3983,1896,42675942.0,Japan,1904.4431,1.127771,Asia,Eastern Asia
3984,1897,43091376.0,Japan,1904.511,1.405984,Asia,Eastern Asia
3985,1898,43510855.0,Japan,2232.8545,1.529255,Asia,Eastern Asia
3986,1899,43952420.0,Japan,2104.5571,1.784688,Asia,Eastern Asia
3987,1900,44416502.0,Japan,2123.2505,1.11247,Asia,Eastern Asia
3988,1901,44903535.0,Japan,2161.515,1.332546,Asia,Eastern Asia
3989,1902,45413962.0,Japan,2012.7671,1.444348,Asia,Eastern Asia
3990,1903,45948233.0,Japan,2203.8716,1.35726,Asia,Eastern Asia
3991,1904,46488789.0,Japan,2178.991,2.603866,Asia,Eastern Asia
3992,1905,47035703.0,Japan,2111.251,3.267905,Asia,Eastern Asia
3993,1906,47589051.0,Japan,2328.9773,3.206901,Asia,Eastern Asia
3994,1907,48148908.0,Japan,2358.2205,3.01391,Asia,Eastern Asia
3995,1908,48715351.0,Japan,2356.9175,2.561383,Asia,Eastern Asia
3996,1909,49292444.0,Japan,2333.2012,2.446917,Asia,Eastern Asia
3997,1910,49880362.0,Japan,2316.9758,3.430496,Asia,Eastern Asia
3998,1911,50479280.0,Japan,2399.7747,2.359358,Asia,Eastern Asia
3999,1912,51089380.0,Japan,2419.7095,2.21766,Asia,Eastern Asia
4000,1913,51710843.0,Japan,2430.625,2.342163,Asia,Eastern Asia
4001,1914,52339865.0,Japan,2357.804,2.237472,Asia,Eastern Asia
4002,1915,52976538.0,Japan,2512.0647,2.051542,Asia,Eastern Asia
4003,1916,53620954.0,Japan,2829.287,1.74555,Asia,Eastern Asia
4004,1917,54273209.0,Japan,2940.6257,1.493424,Asia,Eastern Asia
4005,1918,54927094.0,Japan,2973.488,1.469691,Asia,Eastern Asia
4006,1919,55611871.0,Japan,3219.3054,1.793252,Asia,Eastern Asia
4007,1920,56328237.0,Japan,2973.9624,2.03894,Asia,Eastern Asia
4008,1921,57076902.0,Japan,3244.352,2.206511,Asia,Eastern Asia
4009,1922,57858589.0,Japan,3243.83,2.283202,Asia,Eastern Asia
4010,1923,58674033.0,Japan,3243.5498,2.461636,Asia,Eastern Asia
4011,1924,59500970.0,Japan,3316.3572,2.62403,Asia,Eastern Asia
4012,1925,60339562.0,Japan,3414.354,2.169305,Asia,Eastern Asia
4013,1926,61189973.0,Japan,3358.5393,2.191412,Asia,Eastern Asia
4014,1927,62052369.0,Japan,3346.892,2.375149,Asia,Eastern Asia
4015,1928,62926919.0,Japan,3554.1157,2.472605,Asia,Eastern Asia
4016,1929,63798063.0,Japan,3665.0867,2.486475,Asia,Eastern Asia
4017,1930,64665549.0,Japan,3334.1082,3.122969,Asia,Eastern Asia
4018,1931,65529121.0,Japan,3320.8108,3.06415,Asia,Eastern Asia
4019,1932,66388515.0,Japan,3529.2878,3.544116,Asia,Eastern Asia
4020,1933,67243463.0,Japan,3786.8018,3.809232,Asia,Eastern Asia
4021,1934,68109421.0,Japan,3755.6877,3.897233,Asia,Eastern Asia
4022,1935,68986531.0,Japan,3825.303,3.736008,Asia,Eastern Asia
4023,1936,69874936.0,Japan,3985.5457,4.978104,Asia,Eastern Asia
4024,1937,70774782.0,Japan,4074.9224,4.122005,Asia,Eastern Asia
4025,1938,71686216.0,Japan,4256.8413,5.107885,Asia,Eastern Asia
4026,1939,72625078.0,Japan,4803.7827,3.929455,Asia,Eastern Asia
4027,1940,73591941.0,Japan,4882.3984,4.221364,Asia,Eastern Asia
4028,1941,74587386.0,Japan,4986.24,5.369226,Asia,Eastern Asia
4029,1942,75612006.0,Japan,4938.54,6.177879,Asia,Eastern Asia
4030,1943,76666406.0,Japan,4825.65,7.794761,Asia,Eastern Asia
4106,1944,77735509.0,Japan,4816.11,8.272238762373185,Asia,Eastern Asia
4107,1945,78819521.0,Japan,3677.67,9.78251241689808,Asia,Eastern Asia
4108,1946,79918650.0,Japan,2771.37,11.300007387299855,Asia,Eastern Asia
4031,1947,81033105.0,Japan,2710.95,12.282506,Asia,Eastern Asia
4032,1948,82163102.0,Japan,2857.23,15.348717,Asia,Eastern Asia
4033,1949,83270008.0,Japan,2866.77,18.361348,Asia,Eastern Asia
4034,1950,84353056.0,Japan,3062.0,16.144252,Asia,Eastern Asia
4035,1951,85683472.0,Japan,3389.0,17.370799,Asia,Eastern Asia
4036,1952,86921760.0,Japan,3724.0,19.437747,Asia,Eastern Asia
4037,1953,88057136.0,Japan,3944.0,20.189051,Asia,Eastern Asia
4038,1954,89093016.0,Japan,4116.0,19.856366,Asia,Eastern Asia
4039,1955,90090280.0,Japan,4417.0,19.931622,Asia,Eastern Asia
4040,1956,91021560.0,Japan,4699.0,18.465499,Asia,Eastern Asia
4041,1957,91837664.0,Japan,4999.0,18.474136,Asia,Eastern Asia
4042,1958,92671296.0,Japan,5243.0,19.02815,Asia,Eastern Asia
4043,1959,93575984.0,Japan,5665.0,17.653503,Asia,Eastern Asia
4044,1960,94464840.0,Japan,6354.0,18.847796,Asia,Eastern Asia
4045,1961,95355464.0,Japan,7055.0,18.577924,Asia,Eastern Asia
4046,1962,96267888.0,Japan,7614.0,19.72276,Asia,Eastern Asia
4047,1963,97246712.0,Japan,8176.0,20.378916,Asia,Eastern Asia
4048,1964,98319344.0,Japan,9035.0,20.184204,Asia,Eastern Asia
4049,1965,99468752.0,Japan,9459.0,20.783281,Asia,Eastern Asia
4050,1966,100466904.0,Japan,10370.0,21.24409,Asia,Eastern Asia
4051,1967,101527856.0,Japan,11400.0,20.44706,Asia,Eastern Asia
4052,1968,102819280.0,Japan,12725.0,20.645962,Asia,Eastern Asia
4053,1969,104102072.0,Japan,14145.0,20.361494,Asia,Eastern Asia
4054,1970,105416840.0,Japan,15484.0,20.819341,Asia,Eastern Asia
4055,1971,106789360.0,Japan,16004.0,22.384663,Asia,Eastern Asia
4056,1972,108220400.0,Japan,17110.0,23.828553,Asia,Eastern Asia
4057,1973,109679472.0,Japan,18226.0,24.089596,Asia,Eastern Asia
4058,1974,111100024.0,Japan,17765.0,26.375071,Asia,Eastern Asia
4059,1975,112411640.0,Japan,18082.0,29.61686,Asia,Eastern Asia
4060,1976,113624872.0,Japan,18600.0,30.55268,Asia,Eastern Asia
4061,1977,114761520.0,Japan,19230.0,32.21505,Asia,Eastern Asia
4062,1978,115809520.0,Japan,20060.0,34.22699,Asia,Eastern Asia
4063,1979,116765512.0,Japan,20982.0,35.68448,Asia,Eastern Asia
4064,1980,117624200.0,Japan,21404.0,36.46248,Asia,Eastern Asia
4065,1981,118385728.0,Japan,21924.0,35.94026,Asia,Eastern Asia
4066,1982,119098144.0,Japan,22440.0,36.41914,Asia,Eastern Asia
4067,1983,119793752.0,Japan,22805.0,37.0411,Asia,Eastern Asia
4068,1984,120470736.0,Japan,23548.0,36.40989,Asia,Eastern Asia
4069,1985,121119024.0,Japan,24437.0,35.35007,Asia,Eastern Asia
4070,1986,121710304.0,Japan,24992.0,35.30035,Asia,Eastern Asia
4071,1987,122268888.0,Japan,25904.0,35.50682,Asia,Eastern Asia
4072,1988,122798304.0,Japan,27393.0,34.43138,Asia,Eastern Asia
4073,1989,123270648.0,Japan,28601.0,33.40451,Asia,Eastern Asia
4074,1990,123686320.0,Japan,29949.0,33.67103,Asia,Eastern Asia
4075,1991,124073992.0,Japan,30837.432,33.36748,Asia,Eastern Asia
4076,1992,124444696.0,Japan,30977.814,34.23893,Asia,Eastern Asia
4077,1993,124779576.0,Japan,30920.66,35.95248,Asia,Eastern Asia
4078,1994,125119264.0,Japan,31135.428,36.47247,Asia,Eastern Asia
4079,1995,125433968.0,Japan,31887.277,37.48116,Asia,Eastern Asia
4080,1996,125726224.0,Japan,32784.156,38.40288,Asia,Eastern Asia
4081,1997,126027984.0,Japan,33038.293,37.39363,Asia,Eastern Asia
4082,1998,126308392.0,Japan,32558.188,38.63027,Asia,Eastern Asia
4083,1999,126555064.0,Japan,32394.516,40.30119,Asia,Eastern Asia
4084,2000,126803864.0,Japan,33210.81,40.62384,Asia,Eastern Asia
4085,2001,127065736.0,Japan,33246.39,40.04385,Asia,Eastern Asia
4086,2002,127301744.0,Japan,33195.402,40.13904,Asia,Eastern Asia
4087,2003,127502352.0,Japan,33619.95,39.50048,Asia,Eastern Asia
4088,2004,127671288.0,Japan,34313.56,36.73343,Asia,Eastern Asia
4089,2005,127798376.0,Japan,34857.754,36.62791,Asia,Eastern Asia
4090,2006,127902168.0,Japan,35333.113,37.14719,Asia,Eastern Asia
4091,2007,128006424.0,Japan,35892.71,35.87843,Asia,Eastern Asia
4092,2008,128077632.0,Japan,35496.227,38.3318,Asia,Eastern Asia
4093,2009,128117040.0,Japan,33590.01,42.67313,Asia,Eastern Asia
4094,2010,128105432.0,Japan,35011.402,42.45668,Asia,Eastern Asia
4095,2011,128007256.0,Japan,34979.0,41.222902,Asia,Eastern Asia
4096,2012,127853688.0,Japan,35537.438,38.6,Asia,Eastern Asia
4097,2013,127678920.0,Japan,36312.348,38.8,Asia,Eastern Asia
4098,2014,127476728.0,Japan,36440.215,38.4,Asia,Eastern Asia
4099,2015,127250936.0,Japan,37053.176,37.3,Asia,Eastern Asia
4100,2016,126993856.0,Japan,37384.56,37.2,Asia,Eastern Asia
4101,2017,126662464.0,Japan,38078.96,36.7,Asia,Eastern Asia
4102,2018,126255872.0,Japan,38403.68,36.7,Asia,Eastern Asia
4103,2019,125791680.0,Japan,38332.934,37.3,Asia,Eastern Asia
4104,2020,125244760.0,Japan,36826.64,44.5,Asia,Eastern Asia
4105,2021,124612528.0,Japan,37678.277,42.7,Asia,Eastern Asia
4109,2022,124997586.0,Japan,38268.79,44.1,Asia,Eastern Asia
4110,1985,2751501.0,Jordan,7578.0,46.71166142,Asia,Western Asia
4111,1986,2879812.0,Jordan,7973.0,38.05846909,Asia,Western Asia
4112,1987,3014701.0,Jordan,7911.0,46.7573359,Asia,Western Asia
4113,1988,3157180.0,Jordan,7571.0,51.09805924,Asia,Western Asia
4114,1989,3310963.0,Jordan,6540.0,52.10472068,Asia,Western Asia
4115,1990,3480591.0,Jordan,6044.0,54.23925247,Asia,Western Asia
4116,1991,3666384.0,Jordan,5900.5093,55.34820825,Asia,Western Asia
4117,1992,3866894.0,Jordan,6456.123,44.39930363,Asia,Western Asia
4118,1993,4075763.0,Jordan,6460.6626,43.43324193,Asia,Western Asia
4119,1994,4278165.0,Jordan,6538.1733,40.351867,Asia,Western Asia
4120,1995,4458201.0,Jordan,6760.1084,41.37089744,Asia,Western Asia
4121,1996,4608685.0,Jordan,6783.229,41.70046678,Asia,Western Asia
4122,1997,4733666.0,Jordan,6942.459,39.1945632,Asia,Western Asia
4123,1998,4844416.0,Jordan,7120.4937,40.50226731,Asia,Western Asia
4124,1999,4950778.0,Jordan,7340.4937,38.6425223,Asia,Western Asia
4125,2000,5056172.0,Jordan,7621.841,39.06201735,Asia,Western Asia
4126,2001,5163313.0,Jordan,7982.7407,37.64341419,Asia,Western Asia
4127,2002,5275531.0,Jordan,8394.055,37.33610891,Asia,Western Asia
4128,2003,5396122.0,Jordan,8669.625,40.50369308,Asia,Western Asia
4129,2004,5532426.0,Jordan,9288.616,40.55049394,Asia,Western Asia
4130,2005,5678541.0,Jordan,9860.809,41.82731028,Asia,Western Asia
4131,2006,6075550.0,Jordan,10404.562,39.33915783,Asia,Western Asia
4132,2007,6473460.0,Jordan,10938.805,39.99817056,Asia,Western Asia
4133,2008,6632880.0,Jordan,11378.256,36.7716648,Asia,Western Asia
4134,2009,6780508.0,Jordan,11651.25,37.28726329,Asia,Western Asia
4135,2010,6931263.0,Jordan,11601.088,32.54642357,Asia,Western Asia
4136,2011,7109980.0,Jordan,11615.0,35.3144039,Asia,Western Asia
4137,1995,16434323.0,Kazakhstan,7674.0635,0.443699468,Asia,Central Asia
4138,1996,16144248.0,Kazakhstan,7826.8574,0.466167538,Asia,Central Asia
4139,1997,15820435.0,Kazakhstan,8093.796,0.562167334,Asia,Central Asia
4140,1998,15474257.0,Kazakhstan,8088.648,0.806225479,Asia,Central Asia
4141,1999,15256256.0,Kazakhstan,8421.348,0.96208383,Asia,Central Asia
4142,2000,15236256.0,Kazakhstan,9309.42,1.362013924,Asia,Central Asia
4143,2001,15281288.0,Kazakhstan,10589.103,1.159135757,Asia,Central Asia
4144,2002,15338962.0,Kazakhstan,11640.18,21.56076454,Asia,Central Asia
4145,2003,15416709.0,Kazakhstan,12726.287,22.11392259,Asia,Central Asia
4146,2004,15521921.0,Kazakhstan,13929.7295,22.56757898,Asia,Central Asia
4147,2005,15656255.0,Kazakhstan,15233.841,22.53073931,Asia,Central Asia
4148,2006,15822751.0,Kazakhstan,16786.555,20.05516484,Asia,Central Asia
4149,2007,16006138.0,Kazakhstan,18181.06,24.36578856,Asia,Central Asia
4150,2008,16196521.0,Kazakhstan,18665.766,27.08788864,Asia,Central Asia
4151,2009,16402365.0,Kazakhstan,18750.541,23.87622273,Asia,Central Asia
4152,2010,16627839.0,Kazakhstan,19964.53,22.90716173,Asia,Central Asia
4153,2011,16864920.0,Kazakhstan,21302.0,22.79110755,Asia,Central Asia
4154,1982,17411500.0,Kenya,1680.0,24.20588379,Africa,Sub-Saharan Africa
