,Country,Region,Population,Average Government Expenditure as % of GDP,Percentage change in GDP per capita USD,start_year,end_year
3686,Denmark,Europe,5108931.0,45.80714333333333,6.316357746985779,1973,1978
3687,Dominican Republic,Americas,5495451.0,13.039816666666667,12.108886107634543,1973,1978
3688,Finland,Europe,4752401.0,34.83942783333334,4.278680174316607,1973,1978
3689,France,Europe,53175308.0,25.712463500000002,11.04153417151803,1973,1978
3690,Germany,Europe,78071552.0,48.944235,12.44101918842404,1973,1978
3691,Ghana,Africa,11163231.0,11.199539333333334,-9.833857207004936,1973,1978
3692,Greece,Europe,9084305.0,29.1268675,13.587936403868216,1973,1978
3693,Haiti,Americas,5428673.0,13.411254999999999,10.786650774731822,1973,1978
3694,Honduras,Americas,3550374.0,12.952126666666667,31.525157232704395,1973,1978
3695,Hong Kong,Asia,4768799.0,11.902973333333334,25.364854484936416,1973,1978
3696,Iceland,Europe,223646.0,34.8067415,23.53777972314932,1973,1978
3697,India,Asia,666267776.0,14.748481666666668,13.235294117647056,1973,1978
3698,Indonesia,Asia,141250960.0,19.519910166666666,14.821052631578958,1973,1978
3699,Ireland,Europe,3305575.0,49.123646666666666,20.13520920884342,1973,1978
3700,Israel,Asia,3608739.0,60.72654514735702,4.975933394041898,1973,1978
3701,Italy,Europe,55877016.0,40.756188333333334,13.451327433628313,1973,1978
3702,Japan,Asia,115809520.0,29.512707833333334,10.062548008339744,1973,1978
3703,Mexico,Americas,64124000.0,17.733356666666666,14.387258128208513,1973,1978
3704,Netherlands,Europe,13949415.0,52.159501666666664,10.268092657426497,1973,1978
3705,New Zealand,Oceania,3143303.0,32.891848333333336,-3.1407796404766763,1973,1978
3706,Nicaragua,Americas,3128550.0,16.578,2.8897994392926396,1973,1978
3707,Norway,Europe,4058804.0,46.543625,22.221606648199455,1973,1978
3708,Pakistan,Asia,74789328.0,21.037521666666667,13.083497698882308,1973,1978
3709,Panama,Americas,1867313.0,19.46861,3.969225389054021,1973,1978
3710,Paraguay,Americas,2924373.0,10.899327166666666,36.57142857142857,1973,1978
3711,Peru,Americas,16638483.0,21.337258333333335,0.6393263683143635,1973,1978
3712,Philippines,Asia,45890740.0,13.892088666666666,15.170871925902274,1973,1978
3713,Poland,Europe,34870696.0,32.2348,14.438439849624052,1973,1978
3714,Portugal,Europe,9578264.0,32.4667555,3.9260969976905313,1973,1978
3715,Romania,Europe,21844028.0,38.38126666666667,16.86199253826444,1973,1978
3716,Russia,Europe,136659136.0,17.337942683041337,12.743042317956533,1973,1978
3717,South Africa,Africa,27943454.0,23.914661666666664,-0.03005259203606725,1973,1978
3718,South Korea,Asia,37329988.0,16.624179666666667,20.604772586816857,1973,1978
3719,South Korea,Asia,37329988.0,16.624179666666667,20.604772586816857,1973,1978
3720,South Korea,Asia,37329988.0,16.624179666666667,9.104326823211405,1973,1978
3721,Spain,Europe,36865440.0,12.142821333333332,16.67260261698882,1973,1978
3722,Sweden,Europe,8281304.0,34.61844113833333,5.286159282160963,1973,1978
3723,Switzerland,Europe,6281527.0,31.277078333333332,0.5963955534814991,1973,1978
3724,Thailand,Asia,43806716.0,16.516611666666666,29.260127217944422,1973,1978
3725,Turkey,Asia,42292208.0,24.087014333333332,25.742574257425744,1973,1978
3726,United Kingdom,Europe,56240768.0,51.340426666666666,6.6777963272120155,1973,1978
3727,United States,Americas,217881440.0,34.613328333333335,10.089466957371629,1973,1978
3728,Uruguay,Americas,2925845.0,23.764353333333332,20.26632847178187,1973,1978
3729,Venezuela,Americas,14372959.0,30.078242499999998,12.490347490347498,1973,1978
3730,Argentina,Americas,27584138.0,16.354880166666664,-1.2797350195724144,1974,1979
3731,Australia,Oceania,14520529.0,35.71223147833333,10.281186588076153,1974,1979
3732,Austria,Europe,7547482.0,48.9548455,15.352741753215305,1974,1979
3733,Belgium,Europe,9814133.0,55.202778333333335,9.631320398948052,1974,1979
3734,Bolivia,Americas,5610389.0,18.28961166666667,9.678256357031657,1974,1979
3735,Brazil,Americas,119447304.0,13.001151666666667,20.57356608478802,1974,1979
3736,Canada,Americas,24219116.0,44.59703666666667,13.832089387448665,1974,1979
3737,Chile,Americas,11304332.0,32.159865,7.865597556319215,1974,1979
3738,Colombia,Americas,25579328.0,8.983333333333333,15.449973989942766,1974,1979
3739,Costa Rica,Americas,2349262.0,22.258993333333336,11.952981164141052,1974,1979
3740,Denmark,Europe,5119417.0,47.84192166666667,11.360007299603092,1974,1979
3741,Dominican Republic,Americas,5625872.0,13.040916666666666,10.743550834597881,1974,1979
3742,Finland,Europe,4764568.0,38.01341433333334,8.548235683914074,1974,1979
3743,France,Europe,53428780.0,30.006919166666666,11.596976365898005,1974,1979
3744,Germany,Europe,77915728.0,49.90018666666666,16.002704389432076,1974,1979
3745,Ghana,Africa,11515680.0,11.1540775,-16.817593790426912,1974,1979
3746,Greece,Europe,9194179.0,29.793661666666665,21.142027995903035,1974,1979
3747,Haiti,Americas,5536428.0,14.029006666666668,12.4569460390356,1974,1979
3748,Honduras,Americas,3662745.0,13.465813833333334,20.915266356810868,1974,1979
3749,Hong Kong,Asia,4872751.0,11.378300000000001,35.7027050089598,1974,1979
3750,Iceland,Europe,225864.0,34.675057333333335,23.03453343130051,1974,1979
3751,India,Asia,681248384.0,15.272373333333334,6.175595238095233,1974,1979
3752,Indonesia,Asia,144693088.0,20.476574833333334,15.211152111521109,1974,1979
3753,Ireland,Europe,3351902.0,50.88694999999999,18.79732739420936,1974,1979
3754,Israel,Asia,3675787.0,63.99106200932539,4.887359198998742,1974,1979
3755,Italy,Europe,56070680.0,41.94116666666667,15.153064122224125,1974,1979
3756,Japan,Asia,116765512.0,31.4451885,18.108640585420765,1974,1979
3757,Mexico,Americas,65972908.0,18.92627166666667,19.30521727983592,1974,1979
3758,Netherlands,Europe,14040286.0,53.793216666666666,8.520033466579902,1974,1979
3759,New Zealand,Oceania,3142535.0,34.96657833333333,-4.622728822641142,1974,1979
3760,Nicaragua,Americas,3214316.0,17.884983333333334,-32.760663507109,1974,1979
3761,Norway,Europe,4072652.0,47.543545,22.89872130972126,1974,1979
3762,Pakistan,Asia,77407344.0,23.020866666666667,13.04631441617743,1974,1979
3763,Panama,Americas,1911822.0,22.61767,6.672519754170314,1974,1979
3764,Paraguay,Americas,2999426.0,11.150487333333333,41.398011449231696,1974,1979
3765,Peru,Americas,17059192.0,21.11072,1.4925373134328401,1974,1979
3766,Philippines,Asia,47154240.0,13.645392666666666,17.406467977171847,1974,1979
3767,Poland,Europe,35188364.0,34.087650000000004,6.081989247311825,1974,1979
3768,Portugal,Europe,9686181.0,33.641092,9.720491365497598,1974,1979
3769,Romania,Europe,21993496.0,39.94841666666667,14.059462866629534,1974,1979
3770,Russia,Europe,137510304.0,17.958802592092912,9.869456531802602,1974,1979
3771,South Africa,Africa,28697016.0,24.60973,-1.561359988326283,1974,1979
3772,South Korea,Asia,37737924.0,17.114636,16.731097219621848,1974,1979
3773,South Korea,Asia,37737924.0,17.114636,16.731097219621848,1974,1979
3774,South Korea,Asia,37737924.0,17.114636,6.990346412904946,1974,1979
3775,Spain,Europe,37188964.0,12.8310905,10.485858181979712,1974,1979
3776,Sweden,Europe,8296037.0,36.26881151166666,6.022953189951208,1974,1979
3777,Switzerland,Europe,6294185.0,32.00522,3.5882118042932065,1974,1979
3778,Thailand,Asia,44760096.0,16.6589,30.67323481116584,1974,1979
3779,Turkey,Asia,43187472.0,25.18212133333333,15.89762749859891,1974,1979
3780,United Kingdom,Europe,56265152.0,51.74349,11.029995238850976,1974,1979
3781,United States,Americas,220463104.0,34.81002,13.935174617667201,1974,1979
3782,Uruguay,Americas,2940727.0,23.361864666666666,21.89334637964775,1974,1979
3783,Venezuela,Americas,14788520.0,30.680565166666668,7.476635514018692,1974,1979
3784,Argentina,Americas,28024808.0,15.756175166666665,1.0350687471033515,1975,1980
3785,Australia,Oceania,14706329.0,36.260326731666666,9.426951841089881,1975,1980
3786,Austria,Europe,7547564.0,50.552642666666664,18.14264167205344,1975,1980
3787,Bangladesh,Asia,83929768.0,15.02972137,,1975,1980
3788,Belgium,Europe,9828989.0,57.394328333333334,16.282587867480203,1975,1980
3789,Bolivia,Americas,5736092.0,19.636101666666665,2.244389027431426,1975,1980
3790,Botswana,Africa,938582.0,34.78339289,,1975,1980
3791,Brazil,Americas,122288384.0,12.923323333333334,25.32664843512611,1975,1980
3792,Canada,Americas,24511512.0,45.567475,12.993557999912353,1975,1980
3793,Chile,Americas,11469825.0,30.747419833333336,34.06626058535136,1975,1980
3794,Colombia,Americas,26176206.0,9.1,17.567567567567565,1975,1980
3795,Costa Rica,Americas,2414306.0,23.6456,11.716854573997427,1975,1980
3796,Denmark,Europe,5125397.0,49.77815666666667,11.79071481208549,1975,1980
3797,Dominican Republic,Americas,5755808.0,12.834993833333334,12.36255572065379,1975,1980
3798,Equatorial Guinea,Africa,282517.0,69.18046828,,1975,1980
3799,Eswatini,Africa,598568.0,0.042547243,,1975,1980
3800,Ethiopia,Africa,34945472.0,13.460842809999999,,1975,1980
3801,Ethiopia,Africa,34945472.0,13.460842809999999,,1975,1980
3802,Ethiopia,Africa,38610000.0,13.460842809999999,,1975,1980
3803,Ethiopia,Africa,38610000.0,13.460842809999999,,1975,1980
3804,Finland,Europe,4779423.0,41.00686833333334,13.176509294291815,1975,1980
3805,France,Europe,53713836.0,34.4561475,13.964073016026735,1975,1980
3806,Germany,Europe,77786696.0,50.40807,17.214609493044343,1975,1980
3807,Ghana,Africa,11865256.0,11.456367333333333,-7.243460764587528,1975,1980
3808,Greece,Europe,9307159.0,30.344466666666666,16.175156389633607,1975,1980
3809,Haiti,Americas,5646680.0,15.359166666666667,19.524913093858643,1975,1980
3810,Honduras,Americas,3777994.0,14.172902,18.740955137481908,1975,1980
3811,Hong Kong,Asia,4978551.0,10.653801666666666,49.144553072625705,1975,1980
3812,Iceland,Europe,228276.0,34.48642833333333,29.53789279112755,1975,1980
3813,India,Asia,696828352.0,16.494971666666668,4.545454545454541,1975,1980
3814,Indonesia,Asia,148177104.0,21.380343333333332,24.937133277451796,1975,1980
3815,Iran,Asia,38520668.0,35.7612,57.32737208147045,1975,1980
3816,Ireland,Europe,3391393.0,52.88229666666666,16.738123820956964,1975,1980
3817,Israel,Asia,3744612.0,68.29018333333333,8.234421364985156,1975,1980
3818,Italy,Europe,56329480.0,43.309268333333335,22.40261636395491,1975,1980
3819,Japan,Asia,117624200.0,33.12642333333333,18.371861519743394,1975,1980
3820,Madagascar,Africa,8948166.0,33.34574187,,1975,1980
3821,Mexico,Americas,67705184.0,19.751974999999998,23.942079640494327,1975,1980
3822,Mozambique,Africa,11413590.0,14.21908627,,1975,1980
3823,Netherlands,Europe,14130383.0,55.3983,9.944647715545551,1975,1980
3824,New Zealand,Oceania,3147166.0,37.03358666666667,-1.1352790475712027,1975,1980
3825,Nicaragua,Americas,3303310.0,20.405316666666668,-31.897067624177144,1975,1980
3826,Norway,Europe,4085778.0,48.40386,22.85787321063395,1975,1980
3827,Pakistan,Asia,80624056.0,24.238926666666668,18.729955099422703,1975,1980
3828,Panama,Americas,1956989.0,24.752515000000002,21.24269782262347,1975,1980
3829,Paraguay,Americas,3078914.0,11.679931666666667,47.60392609699768,1975,1980
3830,Peru,Americas,17492406.0,21.707003999999998,-1.46461716937355,1975,1980
3831,Philippines,Asia,48419544.0,14.190845666666666,16.846652267818584,1975,1980
3832,Poland,Europe,35521432.0,33.030239956553764,-1.1773601209764561,1975,1980
3833,Portugal,Europe,9785251.0,35.04922466666667,23.430881786676938,1975,1980
3834,Romania,Europe,22125226.0,39.285333333333334,9.943973019409524,1975,1980
3835,Russia,Europe,138257424.0,18.583895866334846,9.315657470440698,1975,1980
3836,South Africa,Africa,29463546.0,25.253551666666667,2.7908343125734536,1975,1980
3837,South Korea,Asia,38170500.0,17.415667666666664,3.543814914875898,1975,1980
3838,South Korea,Asia,38170500.0,17.415667666666664,3.543814914875898,1975,1980
3839,South Korea,Asia,38170500.0,17.415667666666664,-3.2213481062374982,1975,1980
3840,Spain,Europe,37491664.0,13.626785666666668,11.040793053440945,1975,1980
3841,Sweden,Europe,8311761.0,38.452851751666664,5.316937231830843,1975,1980
3842,Switzerland,Europe,6319116.0,32.44783666666667,12.00645316542528,1975,1980
3843,Taiwan,Asia,18100280.0,24.84,,1975,1980
3844,Thailand,Asia,45737756.0,17.605700000000002,30.355427473583084,1975,1980
3845,Turkey,Asia,44089068.0,26.269391666666667,6.137436614792802,1975,1980
3846,United Kingdom,Europe,56326328.0,51.81064166666667,9.150603685659808,1975,1980
3847,United States,Americas,223140016.0,35.130305,14.081522576668215,1975,1980
3848,Uruguay,Americas,2953754.0,23.036556166666667,23.15777180894547,1975,1980
3849,Venezuela,Americas,15210441.0,28.433793666666663,-0.7018614586512095,1975,1980
3850,Argentina,Americas,28471284.0,16.119331833333334,-4.497479521109016,1976,1981
3851,Australia,Oceania,14930055.0,36.54245895166667,8.120112895016884,1976,1981
3852,Austria,Europe,7566318.0,51.735764999999994,12.433155080213897,1976,1981
3853,Bangladesh,Asia,86154832.0,14.55381294,,1976,1981
3854,Belgium,Europe,9843594.0,59.99212333333333,8.816217249952185,1976,1981
3855,Bolivia,Americas,5862996.0,20.349785,-3.76866556055937,1976,1981
3856,Botswana,Africa,982753.0,36.216980425,,1976,1981
3857,Brazil,Americas,125168064.0,12.941906666666668,8.899562085040259,1976,1981
3858,Canada,Americas,24815780.0,46.19764333333333,10.532962869411477,1976,1981
3859,Chile,Americas,11637615.0,29.019723499999998,37.25975538730344,1976,1981
3860,Colombia,Americas,26785992.0,9.15,14.599526867184863,1976,1981
3861,Costa Rica,Americas,2481345.0,24.072875,3.884711779448624,1976,1981
3862,Denmark,Europe,5126983.0,52.25741166666666,4.3540483108547745,1976,1981
3863,Dominican Republic,Americas,5885248.0,12.654171333333332,9.760273972602729,1976,1981
3864,Equatorial Guinea,Africa,296959.0,63.396660985,,1976,1981
3865,Eswatini,Africa,616213.0,8.8727831515,,1976,1981
3866,Ethiopia,Africa,35818844.0,13.831191084269332,,1976,1981
3867,Ethiopia,Africa,35818844.0,13.831191084269332,-2.3233301064859657,1976,1981
3868,Ethiopia,Africa,39650000.0,13.831191084269332,-2.3233301064859657,1976,1981
3869,Ethiopia,Africa,39650000.0,13.831191084269332,-2.3233301064859657,1976,1981
3870,Finland,Europe,4799868.0,41.53774983333333,15.637428192664604,1976,1981
3871,France,Europe,54016748.0,39.005001,10.202655485674361,1976,1981
3872,Germany,Europe,77684488.0,50.37327,11.549114650311608,1976,1981
3873,Ghana,Africa,12212964.0,12.116825666666665,-3.088391906283283,1976,1981
3874,Greece,Europe,9418999.0,31.090535,9.760817400727607,1976,1981
3875,Haiti,Americas,5760199.0,16.127266666666667,7.029972752043601,1976,1981
3876,Honduras,Americas,3895738.0,14.7179595,9.377115775220046,1976,1981
3877,Hong Kong,Asia,5077744.0,11.412968333333334,41.55000386727512,1976,1981
3878,Iceland,Europe,230891.0,34.467549999999996,27.202294108768932,1976,1981
3879,India,Asia,712869312.0,17.35204,9.880028228652083,1976,1981
3880,Indonesia,Asia,151686336.0,22.130841666666665,22.98895899053628,1976,1981
3881,Iran,Asia,40476260.0,37.63434,34.16134913400182,1976,1981
3882,Ireland,Europe,3424834.0,54.359025,19.36592490763811,1976,1981
3883,Israel,Asia,3816754.0,72.17861666666666,12.770198716750759,1976,1981
3884,Italy,Europe,56532908.0,44.596043333333334,15.947539538215683,1976,1981
3885,Japan,Asia,118385728.0,34.180323333333334,17.870967741935484,1976,1981
3886,Madagascar,Africa,9207319.0,30.50848846,,1976,1981
3887,Mexico,Americas,69233768.0,21.063288333333333,29.602754888697568,1976,1981
3888,Mongolia,Asia,1739225.0,46.70885908,,1976,1981
3889,Mozambique,Africa,11640020.0,19.021817025,,1976,1981
3890,Netherlands,Europe,14217323.0,56.65788166666667,4.613229712633293,1976,1981
3891,New Zealand,Oceania,3160621.0,38.822556666666664,1.864986855810713,1976,1981
3892,Nicaragua,Americas,3397663.0,24.038600000000002,-31.751323788978237,1976,1981
3893,Norway,Europe,4099860.0,49.07072,17.316836487142172,1976,1981
3894,Pakistan,Asia,84270208.0,24.542420000000003,19.950124688279303,1976,1981
3895,Panama,Americas,2003091.0,26.966425,30.49607423269094,1976,1981
3896,Paraguay,Americas,3163309.0,12.327556333333334,49.46266189032791,1976,1981
3897,Peru,Americas,17932348.0,21.721991833333334,1.6598119858989513,1976,1981
3898,Philippines,Asia,49679328.0,13.966177666666667,11.341107871720112,1976,1981
3899,Poland,Europe,35851104.0,31.150092207447376,-8.651697350218157,1976,1981
3900,Portugal,Europe,9856749.0,36.16273833333333,19.08664027253475,1976,1981
3901,Romania,Europe,22237474.0,37.592283333333334,4.340447561177685,1976,1981
3902,Russia,Europe,139002880.0,19.21109676707547,7.421669875722037,1976,1981
3903,South Africa,Africa,30232564.0,25.832995,4.983828285798286,1976,1981
3904,South Korea,Asia,38731908.0,17.1839885,2.1220462676786456,1976,1981
3905,South Korea,Asia,38731908.0,17.1839885,2.1220462676786456,1976,1981
3906,South Korea,Asia,38731908.0,17.1839885,5.521253157960704,1976,1981
3907,Spain,Europe,37758648.0,14.768025833333333,6.51842784653045,1976,1981
3908,Sweden,Europe,8326689.0,41.653742310000005,4.44542060180102,1976,1981
3909,Switzerland,Europe,6353701.0,32.447210000000005,12.025568874574244,1976,1981
3910,Taiwan,Asia,18400564.0,25.214188215141924,,1976,1981
3911,Thailand,Asia,46727288.0,18.526848333333334,26.91269126912692,1976,1981
3912,Turkey,Asia,44981876.0,26.680712833333335,1.4893617021276562,1976,1981
3913,United Kingdom,Europe,56395848.0,52.358035,5.219822898865933,1976,1981
3914,United States,Americas,225654000.0,35.16121333333333,11.079902431813139,1976,1981
3915,Uruguay,Americas,2966077.0,23.358444333333335,20.21913475657968,1976,1981
3916,Venezuela,Americas,15638431.0,27.686040000000002,-8.291603586817287,1976,1981
3917,Argentina,Americas,28922768.0,17.1496635,-12.737987307343612,1977,1982
3918,Australia,Oceania,15168446.0,37.31769736166667,6.391256020748415,1977,1982
3919,Austria,Europe,7571291.0,52.643076666666666,9.356265356265347,1977,1982
3920,Bangladesh,Asia,88555344.0,14.526448493333334,,1977,1982
3921,Belgium,Europe,9857337.0,62.40665666666666,9.731272294887038,1977,1982
